Run,Event,PID1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,PID2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,PID3,E3,px3,py3,pz3,pt3,eta3,phi3,Q3,PID4,E4,px4,py4,pz4,pt4,eta4,phi4,Q4,mZ1,mZ2,M
195655,167570931,-13,182.205,55.7529,-8.09385,-173.276,56.3373,-1.84211,-0.144166,1,-13,74.9594,35.7964,40.7923,-51.706,54.2715,-0.84755,0.850536,1,13,270.359,43.9957,23.8808,-265.684,50.0591,-2.37101,0.497297,-1,13,44.73,5.74512,-7.8588,-43.6577,9.73484,-2.20602,-0.939538,-1,89.2128,20.0635,140.124
200525,1066576272,13,95.3359,-55.1312,48.5357,60.7763,73.4518,0.753946,2.41973,-1,13,186.404,31.3488,-47.2941,177.559,56.7405,1.85856,-0.985441,-1,-13,27.5609,14.1532,-23.1086,5.02712,27.0984,0.184466,-1.02126,1,-13,12.3033,4.11752,11.5885,0.334976,12.2983,0.0272343,1.2294,1,91.9119,72.8411,209.536
198272,141178966,13,138.374,20.3289,-99.7941,-93.6768,101.844,-0.823519,-1.36984,-1,-13,302.849,-15.9294,58.9657,-296.625,61.0795,-2.28388,1.83465,1,13,82.6229,35.8169,-6.79573,-74.1452,36.4559,-1.45866,-0.187506,-1,-13,20.8922,8.99519,-0.0992819,18.856,8.99573,1.48581,-0.0110368,1,89.4447,94.4939,305.759
202016,160415664,-13,50.0649,-32.7091,17.9622,-33.376,37.3166,-0.804699,2.6394,1,13,48.1917,10.8323,-17.8317,-43.441,20.864,-1.47976,-1.0249,-1,13,13.3891,12.5195,0.809602,4.67589,12.5456,0.364581,0.0645775,-1,-13,7.55859,-3.57066,-6.57153,-1.08933,7.47894,-0.145142,-2.06852,1,57.2267,17.6822,92.9952
196218,198713417,-13,75.9928,-16.5359,-38.2729,63.5347,41.6923,1.20794,-1.97863,1,13,45.5157,20.4852,9.42426,39.5375,22.5491,1.32758,0.431182,-1,-13,53.918,8.58815,18.9635,49.737,20.8175,1.60527,1.14555,1,13,12.3858,8.19783,1.13701,9.2141,8.2763,0.959272,0.137817,-1,57.3815,15.335,92.2794
196218,858760563,-13,26.9213,20.4873,10.0439,-14.2876,22.8169,-0.591147,0.455816,1,13,29.5655,-20.6832,-8.29664,-19.4287,22.2852,-0.787774,-2.76011,-1,-13,87.381,-14.4664,6.78478,-85.9076,15.9784,-2.38372,2.70305,1,13,13.0348,3.97557,9.84603,-7.55948,10.6184,-0.662409,1.18704,-1,45.2866,30.9935,89.3916
198969,1103535297,-13,440.191,-62.0719,65.8846,430.783,90.5191,2.26405,2.32641,1,13,66.624,61.1961,-22.2406,-14.1117,65.1123,-0.215066,-0.34859,-1,-13,60.2214,-23.913,-36.5707,-41.441,43.6949,-0.844425,-2.1499,1,13,74.704,24.7291,-2.2214,70.4571,24.8287,1.76584,-0.089589,-1,91.7998,90.3042,461.703
200525,547514345,-13,44.2054,41.9893,-2.69288,13.5557,42.0755,0.316848,-0.064045,1,-13,146.913,25.1993,31.3955,141.29,40.2577,1.96836,0.894447,1,13,52.3327,-29.4656,-23.817,36.1003,37.8876,0.84762,-2.46181,-1,13,89.5771,-31.573,-17.0103,82.0844,35.8637,1.5658,-2.64742,-1,90.8516,90.311,190.204
198969,809605982,-13,70.8361,-61.8451,15.2608,-30.9844,63.7002,-0.469024,2.89967,1,13,85.0042,35.1606,-39.0369,-66.8247,52.5371,-1.06123,-0.837594,-1,-13,99.4519,-6.27922,37.791,-91.7773,38.3091,-1.60778,1.73545,1,13,56.694,24.792,-12.661,-49.3888,27.8378,-1.33782,-0.472161,-1,91.7844,89.6311,200.394
194897,146471772,-13,54.6098,9.23476,-53.8136,-1.01801,54.6002,-0.0186436,-1.40085,1,-13,57.7729,-22.6462,44.9165,-28.4139,50.3025,-0.53846,2.03778,1,13,41.7217,-6.93615,24.7655,-32.8519,25.7185,-1.06458,1.84387,-1,13,120.885,24.5241,5.44477,-118.246,25.1212,-2.2533,0.218474,-1,88.7116,85.3435,206.292
194912,829690349,-13,104.47,-34.7173,-37.6613,91.0517,51.2217,1.33951,-2.31554,1,-13,45.0595,-23.1886,-5.39517,38.2561,23.808,1.25261,-2.913,1,13,94.3295,-7.29288,21.6723,91.5159,22.8665,2.09524,1.8954,-1,13,41.3779,-3.37997,-12.6906,39.2383,13.133,1.81457,-1.83109,-1,64.5755,20.8101,88.6792
195655,477289466,13,76.728,-45.8832,43.1726,43.7954,63.0011,0.648691,2.38662,-1,13,144.057,5.24878,-53.3752,133.701,53.6327,1.64459,-1.47277,-1,-13,61.8332,15.5826,29.7621,51.9107,33.5947,1.21958,1.08847,1,-13,28.0584,21.1239,-11.0511,14.7958,23.84,0.586433,-0.482002,1,83.3518,76.8274,191.826
194912,1347277781,13,144.716,20.0741,88.6197,-112.634,90.8649,-1.04106,1.34804,-1,13,98.6768,-43.7252,-79.4678,38.8597,90.7029,0.416299,-2.07381,-1,-13,36.1382,-23.5768,-14.5603,-23.1967,27.7104,-0.761385,-2.58836,1,-13,36.6155,17.1686,-11.7516,-30.1301,20.8053,-1.16568,-0.600235,1,93.602,95.9248,287.395
194151,265657221,-13,47.48,-19.5949,32.7989,-28.1888,38.2064,-0.683362,2.10932,1,13,35.0555,10.1608,-26.4728,-20.6114,28.3558,-0.674553,-1.20432,-1,-13,19.5659,5.34545,-14.5943,-11.8847,15.5425,-0.704832,-1.2197,1,13,18.085,-0.688524,6.8733,-16.7135,6.9077,-1.61693,1.67064,-1,65.5868,22.7692,91.8123
194224,400957190,13,60.817,60.2116,-8.55695,0.215836,60.8166,0.00354896,-0.141169,-1,13,83.3257,-28.4826,37.5172,68.734,47.1041,1.17191,2.22015,-1,-13,43.418,34.0692,-20.5716,17.3555,39.7982,0.42333,-0.543222,1,-13,54.6943,-13.427,12.0677,51.6289,18.0531,1.77317,2.40946,1,91.2918,91.945,191.051
195251,147388276,13,58.259,-8.27333,55.8309,-14.4418,56.4406,-0.253162,1.71791,-1,13,56.4654,-1.61732,-48.706,-28.5208,48.7328,-0.556134,-1.60399,-1,-13,71.038,-41.8481,-24.6638,-51.8345,48.5753,-0.92803,-2.60903,1,-13,45.5429,36.8704,24.5801,10.5137,44.3126,0.23509,0.588,1,90.8658,94.0299,214.774
196334,139206418,13,74.2932,7.6828,-66.9236,31.3317,67.3632,0.449795,-1.4565,-1,-13,73.8969,7.55482,-18.6727,71.0985,20.1431,1.97384,-1.18634,1,-13,28.1943,-12.8778,13.7351,20.986,18.8279,0.960147,2.32399,1,13,9.15562,-4.2161,4.54301,6.73794,6.19794,0.941659,2.31889,-1,70.0752,25.0682,113.797
196197,352383455,13,284.106,104.848,4.24577,264.017,104.934,1.65317,0.0404723,-1,-13,54.9334,-45.2022,-28.9941,-11.5659,53.702,-0.213742,-2.57126,1,13,145.065,-48.5525,1.27706,-136.692,48.5693,-1.75805,3.1153,-1,-13,106.966,-15.4427,17.1556,104.445,23.0823,2.21474,2.30369,1,91.9812,93.3864,548.465
195950,630954116,13,56.6964,4.68304,45.6779,33.2576,45.9174,0.672455,1.46863,-1,-13,77.998,-29.3111,-33.4221,64.0898,44.4542,1.16199,-2.29076,1,-13,158.365,1.74585,-39.2326,153.419,39.2714,2.07181,-1.52633,1,13,54.858,10.6879,27.144,46.4581,29.1724,1.24502,1.19569,-1,88.9344,72.1987,180.432
195950,719208626,-13,56.5566,54.5671,-0.00189957,14.8685,54.5671,0.269218,-3.48E-05,1,13,56.5579,-44.4739,16.1244,-30.9977,47.3067,-0.615621,2.79377,-1,-13,42.5348,33.2151,10.3815,24.4576,34.7997,0.654968,0.302932,1,13,41.1848,-21.7814,-7.0444,-34.2362,22.8922,-1.19229,-2.8288,-1,89.7425,94.59,192.952
194224,328627223,13,129.19,-9.59282,-33.7459,-124.335,35.0829,-1.97775,-1.84776,-1,-13,25.3621,8.0634,15.4033,-18.4647,17.3862,-0.924567,1.08854,1,13,23.8228,6.77974,15.3863,-16.8763,16.8138,-0.883998,1.15576,-1,-13,29.8407,-1.3578,10.5555,-27.8782,10.6424,-1.69073,1.69873,1,56.176,13.2071,90.0232
196349,310890613,-13,137.249,-25.7653,15.9958,-133.857,30.3268,-2.19048,2.586,1,13,67.7743,22.9037,-0.565721,-63.7844,22.9107,-1.74785,-0.0246949,-1,-13,17.9461,2.35569,-14.0066,-10.969,14.2033,-0.710879,-1.40417,1,13,32.9724,-6.19835,3.64997,-32.178,7.19318,-2.20356,2.6094,-1,52.2147,24.6781,86.3525
196364,574417012,-13,76.7563,-6.72274,-45.1407,61.7141,45.6386,1.1099,-1.71864,1,13,59.9786,31.9872,-12.0554,49.284,34.1836,1.16201,-0.360419,-1,-13,24.9605,5.17022,-24.317,-2.22814,24.8606,-0.0895058,-1.3613,1,13,20.7138,-0.868669,-5.70968,19.8921,5.77538,1.9503,-1.72178,-1,49.6605,29.2236,90.7591
194533,912828037,-13,35.4339,33.6399,5.30838,-9.78434,34.0561,-0.283488,0.15651,1,13,37.8754,-16.6401,0.0216403,-34.0241,16.6401,-1.46345,3.14029,-1,-13,31.8483,-16.4425,2.23413,-27.1837,16.5936,-1.26906,3.00654,1,13,18.2269,-2.62928,-11.9944,-13.4696,12.2792,-0.948289,-1.78659,-1,56.015,19.8956,89.8111
195658,338722570,13,119.105,80.1502,-17.4001,86.3661,82.0172,0.918374,-0.213776,-1,13,52.2569,-47.2611,17.6947,13.5668,50.4649,0.265699,2.78335,-1,-13,41.4716,24.6259,-11.3826,-31.3669,27.1293,-0.987629,-0.432972,1,-13,67.7809,-16.2381,15.6856,63.9103,22.5769,1.76353,2.3735,1,90.8601,88.9718,243.863
194644,78891305,-13,181.386,-34.7477,-31.6323,-175.194,46.9894,-2.02664,-2.40309,1,-13,140.984,-15.2678,38.0237,-134.898,40.9745,-1.90702,1.95262,1,13,27.6121,22.9212,-14.0627,-6.2668,26.8913,-0.230983,-0.550304,-1,13,38.9597,11.047,10.2454,-35.9283,15.0667,-1.60351,0.747772,-1,92.3274,29.1592,164.028
195147,502821363,-13,90.4934,-46.4949,66.2207,40.5228,80.9133,0.481943,2.18294,1,-13,31.3526,-12.9361,-27.8639,-6.2638,30.7204,-0.20251,-2.00545,1,13,140.634,-23.1996,-18.9035,137.413,29.926,2.22906,-2.45788,-1,13,31.0795,3.31284,-28.2126,-12.6096,28.4064,-0.43048,-1.45391,-1,94.2669,103.4,233.47
195774,174957822,13,212.094,12.404,63.3111,-202.044,64.5148,-1.85931,1.37733,-1,-13,104.608,-51.5494,-0.223005,-91.0246,51.5499,-1.33369,-3.13727,1,13,124.567,12.4938,-40.77,-117.041,42.6413,-1.73449,-1.27344,-1,-13,184.905,9.02782,38.1543,-180.701,39.2078,-2.23268,1.33846,1,94.3332,81.5653,197.662
195304,128008670,-13,66.4376,-64.3667,-10.5147,12.6613,65.2199,0.192934,-2.97967,1,-13,97.108,37.7625,-5.39401,89.3021,38.1458,1.58653,-0.141881,1,13,51.0244,9.1541,25.233,43.3933,26.8421,1.25775,1.22278,-1,13,19.6148,3.8122,-3.68808,-18.8837,5.30422,-1.98211,-0.76885,-1,85.9659,82.792,196.543
194704,372667387,13,50.6494,-42.2459,21.9191,17.3259,47.5937,0.356442,2.66298,-1,13,90.0115,-12.7942,-42.8546,78.1143,44.7237,1.32421,-1.86092,-1,-13,51.0117,38.7559,-16.0268,29.0398,41.939,0.646453,-0.392117,1,-13,211.568,21.011,34.6038,207.658,40.4832,2.33752,1.02511,1,90.2126,95.6472,228.602
195774,549661559,13,90.5685,54.6363,-46.1346,55.5798,71.5089,0.714799,-0.70123,-1,-13,77.4189,-52.6233,22.8065,52.0031,57.3528,0.813856,2.73264,1,13,57.0493,4.10276,-50.5763,26.0733,50.7425,0.493552,-1.48985,-1,-13,26.3184,9.44931,-10.4005,22.2528,14.052,1.24026,-0.833279,1,94.1295,17.3623,177.545
195774,660605607,-13,308.53,43.0953,37.8952,303.146,57.3868,2.36639,0.721279,1,-13,195.436,-43.1276,10.6246,-190.322,44.417,-2.16159,2.90005,1,13,156.248,37.6439,-12.057,-151.166,39.5277,-2.05119,-0.309966,-1,13,83.2609,-20.1426,-23.8343,77.1918,31.2057,1.6374,-2.27244,-1,90.104,83.8812,742.146
195304,487153301,13,490.516,87.4213,76.938,476.491,116.456,2.11669,0.721702,-1,-13,239.445,-72.7864,-50.0827,222.548,88.3524,1.65422,-2.53891,1,13,88.9867,-7.05344,-23.2974,85.5927,24.3418,1.97019,-1.86478,-1,-13,37.9837,-9.08894,-13.4162,34.3533,16.2051,1.49601,-2.16623,1,90.4365,34.0218,251.981
195774,152805866,13,92.4518,67.126,-43.0574,46.7706,79.7485,0.557194,-0.570335,-1,-13,186.023,-22.3867,74.7124,-168.883,77.9943,-1.51522,1.86192,1,13,101.568,-19.0145,-30.3077,-95.0581,35.7786,-1.70396,-2.13111,-1,-13,32.1454,-29.1886,-6.511,11.7874,29.906,0.384598,-2.92212,1,90.5491,96.7377,357.321
196239,348855506,13,67.3642,41.4064,41.6752,-32.9637,58.7479,-0.535187,0.788633,-1,-13,26.0198,-2.15754,-18.1631,-18.5058,18.2908,-0.889657,-1.68903,1,-13,11.986,-4.86641,10.1812,-4.03902,11.2844,-0.350695,2.01667,1,13,7.77968,-0.730057,-5.52892,-5.42313,5.57691,-0.86174,-1.70208,-1,63.0727,15.7539,84.6431
195948,587608575,-13,66.5667,-63.6681,-4.75462,-18.8385,63.8454,-0.290942,-3.06705,1,-13,34.256,-33.6515,-4.98892,-4.01888,34.0193,-0.117862,-2.99441,1,13,36.0914,2.71884,18.2472,-31.0197,18.4486,-1.29136,1.42288,-1,13,17.0223,-10.9747,3.11563,-12.6331,11.4084,-0.955284,2.86498,-1,64.4669,18.8989,89.3959
200991,993923997,13,103.075,35.7037,29.4844,-92.0894,46.3043,-1.43861,0.69028,-1,-13,35.5205,-9.20705,-14.9657,-30.8699,17.571,-1.3293,-2.12233,1,13,28.0905,-7.92605,-10.4687,-24.8325,13.1307,-1.39388,-2.21884,-1,-13,21.5941,0.476847,12.44,-17.644,12.4492,-1.14799,1.53248,1,56.3647,24.5954,86.2892
200600,1248257881,-13,107.188,9.56114,88.8061,-59.2569,89.3194,-0.622448,1.46355,1,-13,54.6958,-37.2799,35.5132,-18.4565,51.4877,-0.3512,2.38046,1,13,68.8824,-11.7525,-45.1115,-50.711,46.6173,-0.942126,-1.82565,-1,13,56.6616,-31.4873,-6.08785,-46.7121,32.0704,-1.17042,-2.95061,-1,91.0731,89.3932,203.864
199703,137316968,13,163.91,34.9831,-147.902,61.3804,151.983,0.393619,-1.33854,-1,-13,85.8661,-20.31,-40.0043,73.213,44.8646,1.26575,-2.04058,1,13,22.1801,-15.9816,11.5259,10.1828,19.7042,0.496174,2.51678,-1,-13,18.4879,-13.208,9.56075,8.71399,16.3052,0.511794,2.51503,1,93.5052,50.9021,180.994
199319,1203594102,13,40.5796,-21.2179,-34.0888,-5.86911,40.1528,-0.145654,-2.12755,-1,13,56.4608,-9.29198,26.2577,-49.1121,27.8533,-1.33245,1.91092,-1,-13,27.178,18.8931,8.63859,-17.5231,20.7744,-0.766276,0.428855,1,-13,17.6301,-0.393358,15.0656,9.14786,15.0707,0.574814,1.5969,1,58.2304,45.7264,125.343
202504,177815904,-13,301.705,79.1491,-17.7972,290.594,81.1254,1.98802,-0.221177,1,-13,90.4145,-78.681,3.7849,-44.3819,78.772,-0.537207,3.09353,1,13,41.1633,11.5204,38.6943,-8.02735,40.3728,-0.197543,1.28143,-1,13,39.051,-11.4097,-24.3404,28.3254,26.8819,0.918838,-2.00914,-1,90.8348,89.6726,389.963
201625,546665360,-13,39.7769,35.3474,13.8983,11.8146,37.9816,0.306252,0.374622,1,13,60.1667,-28.3172,-22.3005,-48.1752,36.044,-1.10055,-2.47451,-1,13,29.2208,-6.28871,28.193,4.41079,28.8858,0.15211,1.79026,-1,-13,21.8449,1.30661,-18.2024,-12.0063,18.2493,-0.617842,-1.49914,1,92.4479,49.2482,144.447
199428,654887173,-13,80.9981,-62.9727,-5.64605,50.6285,63.2253,0.733263,-3.05217,1,13,51.7022,19.2304,37.1347,30.4024,41.8186,0.674652,1.09297,-1,-13,146.97,21.1479,-30.2091,142.269,36.8758,2.0597,-0.960037,1,13,80.0592,24.9392,-4.07356,75.9664,25.2697,1.82041,-0.16191,-1,91.4995,89.314,199.579
200991,573405437,-13,162.448,50.6895,-99.7885,-117.738,111.925,-0.917628,-1.10079,1,13,245.604,-62.7847,61.5001,229.341,87.8873,1.68714,2.36653,-1,-13,105.456,23.597,9.98954,102.296,25.6244,2.0928,0.400463,1,13,56.6893,-13.5538,7.32352,-54.5557,15.4058,-1.97699,2.6462,-1,91.6912,81.3279,547.075
196364,646351604,-13,323.059,61.2162,132.27,288.313,145.749,1.43382,1.13734,1,-13,125.945,-84.6118,-51.0873,78.0577,98.8386,0.724643,-2.5984,1,13,100.642,8.26756,-52.4344,85.5051,53.0822,1.2547,-1.41441,-1,13,17.4342,15.8341,-6.58968,3.13016,17.1506,0.181512,-0.394367,-1,89.6866,96.2512,337.725
202478,933835054,13,143.537,96.5601,-29.7035,101.965,101.025,0.887932,-0.29843,-1,-13,147.829,-98.2534,22.2813,108.182,100.748,0.932596,2.91859,1,13,72.0547,22.253,13.1744,67.254,25.8604,1.68398,0.534537,-1,-13,15.7124,-10.1817,-1.93717,-11.8088,10.3644,-0.976566,-2.95358,1,93.6484,102.655,270.335
199967,168194676,-13,114.019,101.062,-16.0556,-50.2896,102.33,-0.473549,-0.157552,1,-13,178.176,27.2166,55.2761,-167.184,61.6132,-1.72371,1.11327,1,13,156.653,-19.6754,-23.5623,-153.616,30.697,-2.31328,-2.26654,-1,13,32.0141,-17.7512,-5.64827,-26.0362,18.6282,-1.13663,-2.83353,-1,90.1956,89.9353,255.275
199008,115388710,-13,81.7619,-24.4982,49.1007,60.6132,54.8729,0.953445,2.03359,1,13,31.8018,-2.45811,-31.0525,6.40648,31.1496,0.204245,-1.64979,-1,-13,22.3587,5.03738,-18.4044,-11.6535,19.0814,-0.578001,-1.30363,1,13,48.5234,18.6043,-1.08517,-44.8019,18.6359,-1.611,-0.0582632,-1,85.7478,29.9715,184.108
199319,770334833,-13,87.8695,84.576,-19.7342,-13.3605,86.8478,-0.153238,-0.229229,1,-13,81.3989,-50.6521,3.33436,63.6319,50.7618,1.0498,3.07586,1,13,37.5676,-16.8651,33.5106,-1.97961,37.5153,-0.0527437,2.03706,-1,13,56.62,-1.58747,-10.2546,-55.6609,10.3768,-2.38143,-1.72438,-1,91.2515,66.6026,262.809
202504,974397273,13,34.0239,4.18157,-27.5841,19.4743,27.8993,0.651046,-1.42035,-1,-13,14.7037,-3.74336,14.0854,-1.94352,14.5743,-0.13296,1.83055,1,-13,41.9334,-1.07911,12.3276,-40.0657,12.3748,-1.89105,1.65811,1,13,10.4673,3.52463,-6.82853,-7.10643,7.68452,-0.827167,-1.0943,-1,71.4362,22.3376,96.3121
202237,1087639087,-13,63.7285,-9.49884,50.591,37.5717,51.4751,0.67699,1.75639,1,13,63.8055,-16.7158,-41.073,45.8773,44.3442,0.905611,-1.9573,-1,-13,145.078,38.5606,14.6555,139.09,41.2517,1.92987,0.363203,1,13,33.3065,0.548112,-33.1729,-2.92829,33.1774,-0.0881474,-1.55427,-1,90.7992,88.4993,212.392
202328,726409783,-13,103.675,32.3928,4.25356,98.3931,32.6709,1.82212,0.130565,1,13,77.1347,-7.27251,-17.7868,74.7027,19.2161,2.06706,-1.95893,-1,-13,25.7706,-18.5641,-2.34523,17.7196,18.7116,0.843385,-3.01593,1,13,32.8879,-6.34175,11.6749,30.0846,13.2861,1.55598,2.0684,-1,43.7719,21.1715,92.3617
199834,519019963,-13,113.753,25.0998,-73.1895,83.3848,77.3738,0.935255,-1.24042,1,13,223.874,-14.4551,45.0573,218.816,47.3192,2.23595,1.88124,-1,13,31.2038,-22.9785,8.62429,19.2685,24.5436,0.72097,2.78254,-1,-13,13.5344,-10.8387,-5.62051,-5.83954,12.2094,-0.461705,-2.66321,1,93.8547,79.3825,213.102
199877,636036234,-13,38.6058,-29.7483,17.3094,17.4876,34.4177,0.488445,2.61462,1,13,24.432,22.3539,-5.37709,8.26452,22.9915,0.352137,-0.236059,-1,-13,14.6193,10.0761,-10.2583,-2.6367,14.3792,-0.182357,-0.79436,1,13,24.8201,6.79706,-10.0308,21.6612,12.1168,1.34445,-0.975249,-1,55.799,22.2976,91.3068
202178,1430970868,13,130.721,-53.4548,-33.3493,114.535,63.0047,1.35909,-2.5838,-1,-13,36.6044,15.2645,17.7742,28.1238,23.4292,1.01621,0.861213,1,13,36.5297,21.9578,-0.728924,29.1844,21.9699,1.09564,-0.0331843,-1,-13,41.8857,1.99513,8.94574,40.8704,9.16553,2.20045,1.35136,1,77.1042,24.4955,122.002
201611,159726794,-13,187.114,-13.0949,54.5045,178.52,56.0555,1.87529,1.80658,1,-13,241.874,-37.4737,-25.1368,237.627,45.1236,2.36334,-2.55074,1,13,153.317,43.4723,-3.50253,146.983,43.6131,1.92942,-0.0803956,-1,13,170.214,3.87523,-34.4399,166.649,34.6572,2.27417,-1.45875,-1,89.7467,85.991,183.367
201191,491885761,13,33.0711,-32.1424,-7.62589,1.54965,33.0346,0.0468927,-2.90865,-1,-13,20.3014,17.9777,9.15805,-2.25148,20.1759,-0.111362,0.47115,1,-13,21.413,-0.417872,16.4913,13.6517,16.4965,0.754037,1.59613,1,13,14.6843,1.30711,-14.5894,1.02868,14.6479,0.0701699,-1.48144,-1,51.431,32.9104,87.3008
199876,331257910,-13,91.07,70.8012,-53.9843,19.1473,89.0344,0.213431,-0.651439,1,13,81.563,-63.0744,51.3665,-5.96763,81.3443,-0.073297,2.45815,-1,13,41.4624,-25.8239,-12.8667,29.7774,28.8518,0.903877,-2.67935,-1,-13,37.6551,11.5408,2.55881,35.7513,11.8211,1.82612,0.218188,1,93.1623,88.1036,238.691
195655,323504297,13,65.4569,-41.9941,-15.6973,-47.6937,44.832,-0.925796,-2.78388,-1,-13,65.208,11.0559,8.25138,-63.7319,13.7956,-2.23499,0.641149,1,13,59.8656,10.0719,7.05269,-58.5892,12.2957,-2.26528,0.610882,-1,-13,17.4782,8.77664,-4.3477,-14.4757,9.79448,-1.18246,-0.459938,1,60.3743,16.7632,95.196
199021,99969333,13,29.2537,-1.54987,-26.2708,-12.7754,26.3165,-0.468162,-1.62972,-1,13,26.9192,-2.25202,20.4702,17.3358,20.5937,0.764979,1.68037,-1,-13,20.3104,-7.98348,7.55221,17.0801,10.9896,1.22446,2.38395,1,-13,18.7659,6.43464,4.63453,17.0078,7.92991,1.50657,0.624186,1,44.6856,16.1215,86.6563
198487,664920764,-13,52.0368,16.3685,32.9225,36.8238,36.7671,0.882464,1.10941,1,-13,22.3277,17.7564,8.11037,10.8374,19.521,0.530002,0.428459,1,13,75.7867,-13.1761,-11.171,73.7916,17.2743,2.1586,-2.43836,-1,13,38.1338,7.03895,2.07813,37.4207,7.33931,2.33161,0.287078,-1,60.1642,24.6605,91.6894
198487,1511453808,13,554.785,77.1434,87.7466,-542.343,116.836,-2.23968,0.849614,-1,-13,117.671,-36.5574,-94.0129,-60.5935,100.871,-0.56943,-1.94166,1,13,48.448,-47.5486,-0.544306,9.27556,47.5517,0.193846,-3.13015,-1,-13,25.3638,14.6932,16.5865,-12.3412,22.1586,-0.531561,0.845852,1,94.5891,97.8712,435.341
200992,468873972,13,88.9664,-35.4183,36.8853,72.8012,51.1369,1.15165,2.33591,-1,-13,254.947,44.0453,-15.2083,-250.653,46.597,-2.38421,-0.332471,1,-13,31.418,-17.5942,-3.47085,-25.7968,17.9333,-1.16015,-2.94682,1,13,11.3063,7.14792,-0.883537,-8.71486,7.20232,-1.02236,-0.122984,-1,91.4118,27.1977,322.626
199833,608443341,-13,38.1215,-20.8031,-9.00051,-30.6506,22.6666,-1.1099,-2.73326,1,-13,36.0439,19.9636,2.08516,29.9376,20.0722,1.19004,0.104071,1,13,16.2103,4.38673,-11.3039,10.7583,12.1253,0.79937,-1.20062,-1,13,12.7525,-7.01429,-2.97362,-10.2261,7.61857,-1.10395,-2.74062,-1,43.2952,42.7092,100.867
200042,250036559,-13,88.5839,28.0505,-82.8977,-13.72,87.5149,-0.156138,-1.24452,1,-13,88.981,-17.7841,56.9194,66.0418,59.633,0.955363,1.87363,1,13,46.8406,-9.2857,15.2172,43.3156,17.8266,1.62085,2.11869,-1,13,36.2709,-4.08527,9.59531,-34.7391,10.4288,-1.91825,1.97331,-1,85.3982,23.4947,253.441
201191,199183870,-13,167.188,97.0049,21.1636,134.514,99.2867,1.11143,0.214805,1,-13,212.258,-43.9959,65.0227,197.205,78.5085,1.65164,2.16566,1,13,49.9444,-17.9436,-27.1702,37.8713,32.5606,0.992136,-2.15446,-1,13,23.6639,-13.73,-16.8966,9.2716,21.7717,0.413933,-2.25317,-1,90.6633,93.7939,243.911
199409,402443918,-13,111.678,50.2457,-11.9848,99.0136,51.6552,1.4058,-0.234148,1,13,74.7856,-43.5559,-15.5258,58.7767,46.2403,1.06072,-2.79918,-1,13,75.6213,-26.0708,23.7164,66.9061,35.2441,1.39723,2.40345,-1,-13,28.2717,20.162,0.603175,-19.8093,20.171,-0.868638,0.0299076,1,91.2819,82.6416,205.712
201278,1021783875,13,127.836,-93.6346,-31.2796,81.2165,98.7211,0.750286,-2.81919,-1,-13,72.0116,58.6534,8.23786,40.9581,59.2291,0.645706,0.139537,1,13,39.1929,-17.1581,24.7525,-25.0796,30.1179,-0.758011,2.17694,-1,-13,29.8758,18.9332,-19.1546,12.9301,26.9326,0.463333,-0.791212,1,88.8,96.4577,242.494
199876,331969560,-13,164.247,-72.9811,-26.5336,-144.73,77.6548,-1.381,-2.79288,1,13,247.249,61.3017,-11.1572,-239.269,62.3088,-2.05517,-0.180034,-1,-13,263.459,-11.0466,50.5869,-258.321,51.779,-2.31026,1.78579,1,13,32.7258,24.2118,-6.31737,-21.0914,25.0224,-0.76582,-0.255231,-1,88.5657,95.6392,246.277
202178,563981267,13,57.2804,-19.1603,50.1033,20.0891,53.6419,0.36626,1.93605,-1,-13,56.3566,0.365475,-42.1648,-37.3906,42.1664,-0.798977,-1.56213,1,-13,52.4659,4.70223,-37.7808,36.0993,38.0723,0.844251,-1.44697,1,13,38.3891,11.4442,21.3033,29.8146,24.1826,1.03686,1.07783,-1,91.3492,92.3375,198.428
199608,930210675,13,43.5922,19.848,23.8139,30.6467,31.0007,0.873275,0.87598,-1,-13,27.0194,-10.2333,-10.7976,-22.5551,14.8764,-1.20369,-2.32937,1,13,12.0479,-9.29002,-4.37072,6.30333,10.2668,0.580751,-2.70184,-1,-13,9.04326,2.84697,-8.11837,2.78499,8.60309,0.318317,-1.23351,1,68.2543,12.8354,90.0217
199021,919744647,13,140.289,-23.6789,-13.6317,-137.602,27.3224,-2.31952,-2.61924,-1,-13,21.9778,20.5492,-1.8541,-7.57011,20.6327,-0.359129,-0.0899838,1,13,37.796,-2.96431,8.58274,-36.689,9.08023,-2.1045,1.90335,-1,-13,16.0069,7.00327,-0.107585,-14.3928,7.0041,-1.46793,-0.0153609,1,70.7516,14.0453,90.113
202973,681363400,-13,35.2774,-20.112,20.533,-20.4546,28.7418,-0.662198,2.34584,1,-13,47.2072,17.6254,-18.9385,39.4866,25.8712,1.20925,-0.821297,1,13,25.2939,-11.7557,22.3824,-0.778795,25.2817,-0.0307998,2.05442,-1,13,14.9022,-7.17676,-13.042,0.681894,14.8862,0.0457911,-2.07386,-1,60.9246,36.4176,118.801
